item_id,activity_id,activity_version,grade_band,strand,skill_code,mechanic,prompt_text,prompt_audio_text,answer_format,item_type,correct_answer,distractors,choices,feedback,assets,telemetry_expected,accessibility
LEA-EY-ACT-0193-ITEM-09,LEA-EY-ACT-0193,1.2,Grade 3,Data,EY-GRA-MAT-DAT-01,Listen and Choose,Choose the best answer for scaled graphs: evidence.,Listen carefully and choose the best answer. Choose the best answer for scaled graphs: evidence.,text,single_choice,evidence,"['audience', 'fluency', 'estimate']","['audience', 'fluency', 'estimate', 'evidence']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'conceptual_misread': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0193-ITEM-09-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0193-ITEM-09.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0193-ITEM-09.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for evidence', 'caption_text': 'Choose the best answer for scaled graphs: evidence.', 'keyboard_focus_order': 9}"
LEA-EY-ACT-0193-ITEM-10,LEA-EY-ACT-0193,1.2,Grade 3,Data,EY-GRA-MAT-DAT-01,Listen and Choose,Choose the best answer for scaled graphs: conclusion.,Listen carefully and choose the best answer. Choose the best answer for scaled graphs: conclusion.,text,single_choice,conclusion,"['fraction', 'contrast', 'improve']","['fraction', 'contrast', 'improve', 'conclusion']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'conceptual_misread': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0193-ITEM-10-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0193-ITEM-10.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0193-ITEM-10.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for conclusion', 'caption_text': 'Choose the best answer for scaled graphs: conclusion.', 'keyboard_focus_order': 10}"
LEA-EY-ACT-0194-ITEM-01,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 6 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 6 stars. Which number matches?,text,single_choice,6,"['7', '5', '8']","['7', '6', '5', '8']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-01-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-01.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-01.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 6', 'caption_text': 'Count the group. There are 6 stars. Which number matches?', 'keyboard_focus_order': 1}"
LEA-EY-ACT-0194-ITEM-02,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 7 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 7 stars. Which number matches?,text,single_choice,7,"['8', '9', '6']","['8', '9', '6', '7']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-02-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-02.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-02.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 7', 'caption_text': 'Count the group. There are 7 stars. Which number matches?', 'keyboard_focus_order': 2}"
LEA-EY-ACT-0194-ITEM-03,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 8 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 8 stars. Which number matches?,text,single_choice,8,"['7', '9', '10']","['7', '9', '8', '10']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 8', 'caption_text': 'Count the group. There are 8 stars. Which number matches?', 'keyboard_focus_order': 3}"
LEA-EY-ACT-0194-ITEM-04,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 9 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 9 stars. Which number matches?,text,single_choice,9,"['8', '11', '10']","['8', '11', '10', '9']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 9', 'caption_text': 'Count the group. There are 9 stars. Which number matches?', 'keyboard_focus_order': 4}"
LEA-EY-ACT-0194-ITEM-05,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 10 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 10 stars. Which number matches?,text,single_choice,10,"['11', '9', '12']","['11', '10', '9', '12']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 10', 'caption_text': 'Count the group. There are 10 stars. Which number matches?', 'keyboard_focus_order': 5}"
LEA-EY-ACT-0194-ITEM-06,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 1 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 1 stars. Which number matches?,text,single_choice,1,"['2', '3']","['1', '2', '1', '3']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-06-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-06.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-06.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 1', 'caption_text': 'Count the group. There are 1 stars. Which number matches?', 'keyboard_focus_order': 6}"
LEA-EY-ACT-0194-ITEM-07,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 2 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 2 stars. Which number matches?,text,single_choice,2,"['3', '1', '4']","['2', '3', '1', '4']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-07-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-07.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-07.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 2', 'caption_text': 'Count the group. There are 2 stars. Which number matches?', 'keyboard_focus_order': 7}"
LEA-EY-ACT-0194-ITEM-08,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 3 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 3 stars. Which number matches?,text,single_choice,3,"['4', '5', '2']","['4', '5', '2', '3']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 3', 'caption_text': 'Count the group. There are 3 stars. Which number matches?', 'keyboard_focus_order': 8}"
LEA-EY-ACT-0194-ITEM-09,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 4 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 4 stars. Which number matches?,text,single_choice,4,"['3', '6', '5']","['3', '4', '6', '5']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-09-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-09.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-09.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 4', 'caption_text': 'Count the group. There are 4 stars. Which number matches?', 'keyboard_focus_order': 9}"
LEA-EY-ACT-0194-ITEM-10,LEA-EY-ACT-0194,1.2,Grade 3,Data,EY-GRA-MAT-DAT-02,Count and Group,Count the group. There are 5 stars. Which number matches?,Count the objects and group them correctly. Count the group. There are 5 stars. Which number matches?,text,single_choice,5,"['4', '6', '7']","['4', '6', '7', '5']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0194-ITEM-10-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0194-ITEM-10.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0194-ITEM-10.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 5', 'caption_text': 'Count the group. There are 5 stars. Which number matches?', 'keyboard_focus_order': 10}"
LEA-EY-ACT-0195-ITEM-01,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['First > Next > First > Next', 'Next > First > Then > Finally', 'Finally > Then > Next > First']","['First > Next > First > Next', 'First > Next > Then > Finally', 'Next > First > Then > Finally', 'Finally > Then > Next > First']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-01-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-01.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-01.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 1}"
LEA-EY-ACT-0195-ITEM-02,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['First > Next > First > Next', 'Finally > Then > Next > First', 'Next > First > Then > Finally']","['First > Next > Then > Finally', 'First > Next > First > Next', 'Finally > Then > Next > First', 'Next > First > Then > Finally']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-02-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-02.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-02.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 2}"
LEA-EY-ACT-0195-ITEM-03,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['Finally > Then > Next > First', 'Next > First > Then > Finally', 'First > Next > First > Next']","['Finally > Then > Next > First', 'Next > First > Then > Finally', 'First > Next > Then > Finally', 'First > Next > First > Next']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 3}"
LEA-EY-ACT-0195-ITEM-04,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['Finally > Then > Next > First', 'Next > First > Then > Finally', 'First > Next > First > Next']","['Finally > Then > Next > First', 'Next > First > Then > Finally', 'First > Next > First > Next', 'First > Next > Then > Finally']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 4}"
LEA-EY-ACT-0195-ITEM-05,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['Finally > Then > Next > First', 'Next > First > Then > Finally', 'First > Next > First > Next']","['First > Next > Then > Finally', 'Finally > Then > Next > First', 'Next > First > Then > Finally', 'First > Next > First > Next']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 5}"
LEA-EY-ACT-0195-ITEM-06,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['Next > First > Then > Finally', 'First > Next > First > Next', 'Finally > Then > Next > First']","['Next > First > Then > Finally', 'First > Next > First > Next', 'First > Next > Then > Finally', 'Finally > Then > Next > First']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-06-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-06.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-06.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 6}"
LEA-EY-ACT-0195-ITEM-07,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['First > Next > First > Next', 'Finally > Then > Next > First', 'Next > First > Then > Finally']","['First > Next > Then > Finally', 'First > Next > First > Next', 'Finally > Then > Next > First', 'Next > First > Then > Finally']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-07-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-07.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-07.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 7}"
LEA-EY-ACT-0195-ITEM-08,LEA-EY-ACT-0195,1.2,Grade 3,Data,EY-GRA-MAT-DAT-03,Drag to Build,Put the steps in order for: scaled graphs.,Drag the cards to build the correct answer. Put the steps in order for: scaled graphs.,ordered_array,drag_sequence,First > Next > Then > Finally,"['First > Next > First > Next', 'Next > First > Then > Finally', 'Finally > Then > Next > First']","['First > Next > First > Next', 'Next > First > Then > Finally', 'First > Next > Then > Finally', 'Finally > Then > Next > First']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to scaled graphs.', 'interventions_by_error_type': {'sequence_order': 'Mini-teach: model one example of scaled graphs, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0195-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0195-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0195-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for First > Next > Then > Finally', 'caption_text': 'Put the steps in order for: scaled graphs.', 'keyboard_focus_order': 8}"
