brand,legacy_brand_source,legacy_lesson_id,bea_lesson_id,course_title,cefr_level,module_number,module_title,lesson_number,lesson_title,primary_skill,grammar_target,vocabulary_theme,learning_objective,polly_voice_id,polly_engine,fallback_voice_id,fallback_engine,language_code,output_format,text_type,ssml_file,plain_text_file,transcript_file,vtt_placeholder_file,pronunciation_ssml_file,target_s3_key,target_pronunciation_s3_key,lms_media_type,lms_access_level,qa_status
British English Academy,BEA curriculum pack,B2-M01-L02,BEA-B2-M01-L02,B2 Confident English,B2,1,Complex Communication and Debate,2,Complex Communication and Debate: Vocabulary Lesson 2,vocabulary,mixed conditionals,business,"Learners can argue, evaluate, clarify and organise detailed communication in a vocabulary task about business.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2.ssml,plain_text/lessons/B2/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2.txt,transcripts/lessons/B2/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2.txt,captions/vtt_placeholders/B2/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B2/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B2/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2.mp3,bea/audio/B2/pronunciation/bea-b2-m01-l02-complex-communication-and-debate-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M01-L03,BEA-B2-M01-L03,B2 Confident English,B2,1,Complex Communication and Debate,3,Complex Communication and Debate: Reading Lesson 3,reading,modal perfect,culture,"Learners can argue, evaluate, clarify and organise detailed communication in a reading task about culture.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3.ssml,plain_text/lessons/B2/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3.txt,transcripts/lessons/B2/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3.txt,captions/vtt_placeholders/B2/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3.vtt,ssml/pronunciation_drills/B2/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3-pronunciation.ssml,bea/audio/B2/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3.mp3,bea/audio/B2/pronunciation/bea-b2-m01-l03-complex-communication-and-debate-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M01-L04,BEA-B2-M01-L04,B2 Confident English,B2,1,Complex Communication and Debate,4,Complex Communication and Debate: Listening Lesson 4,listening,participle clauses,global issues,"Learners can argue, evaluate, clarify and organise detailed communication in a listening task about global issues.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4.ssml,plain_text/lessons/B2/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4.txt,transcripts/lessons/B2/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4.txt,captions/vtt_placeholders/B2/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4.vtt,ssml/pronunciation_drills/B2/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4-pronunciation.ssml,bea/audio/B2/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4.mp3,bea/audio/B2/pronunciation/bea-b2-m01-l04-complex-communication-and-debate-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M01-L05,BEA-B2-M01-L05,B2 Confident English,B2,1,Complex Communication and Debate,5,Complex Communication and Debate: Speaking Lesson 5,speaking,cleft sentences,research,"Learners can argue, evaluate, clarify and organise detailed communication in a speaking task about research.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5.ssml,plain_text/lessons/B2/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5.txt,transcripts/lessons/B2/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5.txt,captions/vtt_placeholders/B2/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5.vtt,ssml/pronunciation_drills/B2/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5-pronunciation.ssml,bea/audio/B2/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5.mp3,bea/audio/B2/pronunciation/bea-b2-m01-l05-complex-communication-and-debate-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M01-L06,BEA-B2-M01-L06,B2 Confident English,B2,1,Complex Communication and Debate,6,Complex Communication and Debate: Writing Lesson 6,writing,advanced linking,argument,"Learners can argue, evaluate, clarify and organise detailed communication in a writing task about argument.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6.ssml,plain_text/lessons/B2/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6.txt,transcripts/lessons/B2/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6.txt,captions/vtt_placeholders/B2/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6.vtt,ssml/pronunciation_drills/B2/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6-pronunciation.ssml,bea/audio/B2/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6.mp3,bea/audio/B2/pronunciation/bea-b2-m01-l06-complex-communication-and-debate-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M02-L01,BEA-B2-M02-L01,B2 Confident English,B2,2,Professional and Academic Skills,1,Professional and Academic Skills: Grammar Lesson 1,grammar,mixed conditionals,business,"Learners can argue, evaluate, clarify and organise detailed communication in a grammar task about business.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1.ssml,plain_text/lessons/B2/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1.txt,transcripts/lessons/B2/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1.txt,captions/vtt_placeholders/B2/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1.vtt,ssml/pronunciation_drills/B2/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1-pronunciation.ssml,bea/audio/B2/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1.mp3,bea/audio/B2/pronunciation/bea-b2-m02-l01-professional-and-academic-skills-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M02-L02,BEA-B2-M02-L02,B2 Confident English,B2,2,Professional and Academic Skills,2,Professional and Academic Skills: Vocabulary Lesson 2,vocabulary,modal perfect,culture,"Learners can argue, evaluate, clarify and organise detailed communication in a vocabulary task about culture.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2.ssml,plain_text/lessons/B2/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2.txt,transcripts/lessons/B2/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2.txt,captions/vtt_placeholders/B2/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B2/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B2/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2.mp3,bea/audio/B2/pronunciation/bea-b2-m02-l02-professional-and-academic-skills-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M02-L03,BEA-B2-M02-L03,B2 Confident English,B2,2,Professional and Academic Skills,3,Professional and Academic Skills: Reading Lesson 3,reading,participle clauses,global issues,"Learners can argue, evaluate, clarify and organise detailed communication in a reading task about global issues.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3.ssml,plain_text/lessons/B2/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3.txt,transcripts/lessons/B2/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3.txt,captions/vtt_placeholders/B2/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3.vtt,ssml/pronunciation_drills/B2/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3-pronunciation.ssml,bea/audio/B2/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3.mp3,bea/audio/B2/pronunciation/bea-b2-m02-l03-professional-and-academic-skills-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M02-L04,BEA-B2-M02-L04,B2 Confident English,B2,2,Professional and Academic Skills,4,Professional and Academic Skills: Listening Lesson 4,listening,cleft sentences,research,"Learners can argue, evaluate, clarify and organise detailed communication in a listening task about research.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4.ssml,plain_text/lessons/B2/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4.txt,transcripts/lessons/B2/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4.txt,captions/vtt_placeholders/B2/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4.vtt,ssml/pronunciation_drills/B2/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4-pronunciation.ssml,bea/audio/B2/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4.mp3,bea/audio/B2/pronunciation/bea-b2-m02-l04-professional-and-academic-skills-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M02-L05,BEA-B2-M02-L05,B2 Confident English,B2,2,Professional and Academic Skills,5,Professional and Academic Skills: Speaking Lesson 5,speaking,advanced linking,argument,"Learners can argue, evaluate, clarify and organise detailed communication in a speaking task about argument.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5.ssml,plain_text/lessons/B2/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5.txt,transcripts/lessons/B2/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5.txt,captions/vtt_placeholders/B2/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5.vtt,ssml/pronunciation_drills/B2/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5-pronunciation.ssml,bea/audio/B2/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5.mp3,bea/audio/B2/pronunciation/bea-b2-m02-l05-professional-and-academic-skills-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M02-L06,BEA-B2-M02-L06,B2 Confident English,B2,2,Professional and Academic Skills,6,Professional and Academic Skills: Writing Lesson 6,writing,advanced passives,academic topics,"Learners can argue, evaluate, clarify and organise detailed communication in a writing task about academic topics.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6.ssml,plain_text/lessons/B2/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6.txt,transcripts/lessons/B2/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6.txt,captions/vtt_placeholders/B2/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6.vtt,ssml/pronunciation_drills/B2/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6-pronunciation.ssml,bea/audio/B2/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6.mp3,bea/audio/B2/pronunciation/bea-b2-m02-l06-professional-and-academic-skills-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M03-L01,BEA-B2-M03-L01,B2 Confident English,B2,3,Advanced Reading and Listening,1,Advanced Reading and Listening: Grammar Lesson 1,grammar,modal perfect,culture,"Learners can argue, evaluate, clarify and organise detailed communication in a grammar task about culture.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1.ssml,plain_text/lessons/B2/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1.txt,transcripts/lessons/B2/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1.txt,captions/vtt_placeholders/B2/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1.vtt,ssml/pronunciation_drills/B2/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1-pronunciation.ssml,bea/audio/B2/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1.mp3,bea/audio/B2/pronunciation/bea-b2-m03-l01-advanced-reading-and-listening-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M03-L02,BEA-B2-M03-L02,B2 Confident English,B2,3,Advanced Reading and Listening,2,Advanced Reading and Listening: Vocabulary Lesson 2,vocabulary,participle clauses,global issues,"Learners can argue, evaluate, clarify and organise detailed communication in a vocabulary task about global issues.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2.ssml,plain_text/lessons/B2/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2.txt,transcripts/lessons/B2/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2.txt,captions/vtt_placeholders/B2/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B2/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B2/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2.mp3,bea/audio/B2/pronunciation/bea-b2-m03-l02-advanced-reading-and-listening-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M03-L03,BEA-B2-M03-L03,B2 Confident English,B2,3,Advanced Reading and Listening,3,Advanced Reading and Listening: Reading Lesson 3,reading,cleft sentences,research,"Learners can argue, evaluate, clarify and organise detailed communication in a reading task about research.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3.ssml,plain_text/lessons/B2/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3.txt,transcripts/lessons/B2/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3.txt,captions/vtt_placeholders/B2/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3.vtt,ssml/pronunciation_drills/B2/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3-pronunciation.ssml,bea/audio/B2/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3.mp3,bea/audio/B2/pronunciation/bea-b2-m03-l03-advanced-reading-and-listening-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M03-L04,BEA-B2-M03-L04,B2 Confident English,B2,3,Advanced Reading and Listening,4,Advanced Reading and Listening: Listening Lesson 4,listening,advanced linking,argument,"Learners can argue, evaluate, clarify and organise detailed communication in a listening task about argument.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4.ssml,plain_text/lessons/B2/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4.txt,transcripts/lessons/B2/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4.txt,captions/vtt_placeholders/B2/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4.vtt,ssml/pronunciation_drills/B2/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4-pronunciation.ssml,bea/audio/B2/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4.mp3,bea/audio/B2/pronunciation/bea-b2-m03-l04-advanced-reading-and-listening-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M03-L05,BEA-B2-M03-L05,B2 Confident English,B2,3,Advanced Reading and Listening,5,Advanced Reading and Listening: Speaking Lesson 5,speaking,advanced passives,academic topics,"Learners can argue, evaluate, clarify and organise detailed communication in a speaking task about academic topics.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5.ssml,plain_text/lessons/B2/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5.txt,transcripts/lessons/B2/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5.txt,captions/vtt_placeholders/B2/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5.vtt,ssml/pronunciation_drills/B2/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5-pronunciation.ssml,bea/audio/B2/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5.mp3,bea/audio/B2/pronunciation/bea-b2-m03-l05-advanced-reading-and-listening-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M03-L06,BEA-B2-M03-L06,B2 Confident English,B2,3,Advanced Reading and Listening,6,Advanced Reading and Listening: Writing Lesson 6,writing,mixed conditionals,business,"Learners can argue, evaluate, clarify and organise detailed communication in a writing task about business.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6.ssml,plain_text/lessons/B2/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6.txt,transcripts/lessons/B2/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6.txt,captions/vtt_placeholders/B2/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6.vtt,ssml/pronunciation_drills/B2/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6-pronunciation.ssml,bea/audio/B2/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6.mp3,bea/audio/B2/pronunciation/bea-b2-m03-l06-advanced-reading-and-listening-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M04-L01,BEA-B2-M04-L01,B2 Confident English,B2,4,Writing Arguments and Reports,1,Writing Arguments and Reports: Grammar Lesson 1,grammar,participle clauses,global issues,"Learners can argue, evaluate, clarify and organise detailed communication in a grammar task about global issues.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1.ssml,plain_text/lessons/B2/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1.txt,transcripts/lessons/B2/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1.txt,captions/vtt_placeholders/B2/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1.vtt,ssml/pronunciation_drills/B2/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1-pronunciation.ssml,bea/audio/B2/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1.mp3,bea/audio/B2/pronunciation/bea-b2-m04-l01-writing-arguments-and-reports-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M04-L02,BEA-B2-M04-L02,B2 Confident English,B2,4,Writing Arguments and Reports,2,Writing Arguments and Reports: Vocabulary Lesson 2,vocabulary,cleft sentences,research,"Learners can argue, evaluate, clarify and organise detailed communication in a vocabulary task about research.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2.ssml,plain_text/lessons/B2/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2.txt,transcripts/lessons/B2/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2.txt,captions/vtt_placeholders/B2/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B2/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B2/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2.mp3,bea/audio/B2/pronunciation/bea-b2-m04-l02-writing-arguments-and-reports-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M04-L03,BEA-B2-M04-L03,B2 Confident English,B2,4,Writing Arguments and Reports,3,Writing Arguments and Reports: Reading Lesson 3,reading,advanced linking,argument,"Learners can argue, evaluate, clarify and organise detailed communication in a reading task about argument.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3.ssml,plain_text/lessons/B2/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3.txt,transcripts/lessons/B2/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3.txt,captions/vtt_placeholders/B2/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3.vtt,ssml/pronunciation_drills/B2/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3-pronunciation.ssml,bea/audio/B2/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3.mp3,bea/audio/B2/pronunciation/bea-b2-m04-l03-writing-arguments-and-reports-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M04-L04,BEA-B2-M04-L04,B2 Confident English,B2,4,Writing Arguments and Reports,4,Writing Arguments and Reports: Listening Lesson 4,listening,advanced passives,academic topics,"Learners can argue, evaluate, clarify and organise detailed communication in a listening task about academic topics.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4.ssml,plain_text/lessons/B2/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4.txt,transcripts/lessons/B2/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4.txt,captions/vtt_placeholders/B2/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4.vtt,ssml/pronunciation_drills/B2/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4-pronunciation.ssml,bea/audio/B2/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4.mp3,bea/audio/B2/pronunciation/bea-b2-m04-l04-writing-arguments-and-reports-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M04-L05,BEA-B2-M04-L05,B2 Confident English,B2,4,Writing Arguments and Reports,5,Writing Arguments and Reports: Speaking Lesson 5,speaking,mixed conditionals,business,"Learners can argue, evaluate, clarify and organise detailed communication in a speaking task about business.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5.ssml,plain_text/lessons/B2/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5.txt,transcripts/lessons/B2/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5.txt,captions/vtt_placeholders/B2/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5.vtt,ssml/pronunciation_drills/B2/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5-pronunciation.ssml,bea/audio/B2/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5.mp3,bea/audio/B2/pronunciation/bea-b2-m04-l05-writing-arguments-and-reports-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M04-L06,BEA-B2-M04-L06,B2 Confident English,B2,4,Writing Arguments and Reports,6,Writing Arguments and Reports: Writing Lesson 6,writing,modal perfect,culture,"Learners can argue, evaluate, clarify and organise detailed communication in a writing task about culture.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6.ssml,plain_text/lessons/B2/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6.txt,transcripts/lessons/B2/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6.txt,captions/vtt_placeholders/B2/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6.vtt,ssml/pronunciation_drills/B2/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6-pronunciation.ssml,bea/audio/B2/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6.mp3,bea/audio/B2/pronunciation/bea-b2-m04-l06-writing-arguments-and-reports-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M05-L01,BEA-B2-M05-L01,B2 Confident English,B2,5,Global Issues and Critical Thinking,1,Global Issues and Critical Thinking: Grammar Lesson 1,grammar,cleft sentences,research,"Learners can argue, evaluate, clarify and organise detailed communication in a grammar task about research.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1.ssml,plain_text/lessons/B2/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1.txt,transcripts/lessons/B2/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1.txt,captions/vtt_placeholders/B2/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1.vtt,ssml/pronunciation_drills/B2/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1-pronunciation.ssml,bea/audio/B2/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1.mp3,bea/audio/B2/pronunciation/bea-b2-m05-l01-global-issues-and-critical-thinking-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
