item_id,activity_id,voice_provider,voice_style,audio_text,ssml_path,target_mp3_path,caption_text
LEA-EY-ACT-0126-ITEM-10,LEA-EY-ACT-0126,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Read aloud clearly, then record your voice. Read and record: The learner can explain the word topic using a reason and an example.",content/audio/ssml/LEA-EY-ACT-0126-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0126-ITEM-10.mp3,Read and record: The learner can explain the word topic using a reason and an example.
LEA-EY-ACT-0127-ITEM-01,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /p/. Which word begins with /p/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-01.mp3,Listen: /p/. Which word begins with /p/?
LEA-EY-ACT-0127-ITEM-02,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /s/. Which word begins with /s/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-02.mp3,Listen: /s/. Which word begins with /s/?
LEA-EY-ACT-0127-ITEM-03,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /q/. Which word begins with /q/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-03.mp3,Listen: /q/. Which word begins with /q/?
LEA-EY-ACT-0127-ITEM-04,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /a/. Which word begins with /a/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-04.mp3,Listen: /a/. Which word begins with /a/?
LEA-EY-ACT-0127-ITEM-05,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /l/. Which word begins with /l/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-05.mp3,Listen: /l/. Which word begins with /l/?
LEA-EY-ACT-0127-ITEM-06,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /r/. Which word begins with /r/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-06.mp3,Listen: /r/. Which word begins with /r/?
LEA-EY-ACT-0127-ITEM-07,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /s/. Which word begins with /s/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-07.mp3,Listen: /s/. Which word begins with /s/?
LEA-EY-ACT-0127-ITEM-08,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /p/. Which word begins with /p/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-08.mp3,Listen: /p/. Which word begins with /p/?
LEA-EY-ACT-0127-ITEM-09,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /t/. Which word begins with /t/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-09.mp3,Listen: /t/. Which word begins with /t/?
LEA-EY-ACT-0127-ITEM-10,LEA-EY-ACT-0127,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /d/. Which word begins with /d/?,content/audio/ssml/LEA-EY-ACT-0127-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0127-ITEM-10.mp3,Listen: /d/. Which word begins with /d/?
LEA-EY-ACT-0128-ITEM-01,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-01.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-02,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-02.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-03,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-03.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-04,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-04.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-05,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-05.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-06,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-06.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-07,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-07.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-08,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-08.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-09,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-09.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0128-ITEM-10,LEA-EY-ACT-0128,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: base words, prefixes and suffixes.",content/audio/ssml/LEA-EY-ACT-0128-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0128-ITEM-10.mp3,"Put the steps in order for: base words, prefixes and suffixes."
LEA-EY-ACT-0129-ITEM-01,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /q/. Which word begins with /q/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-01.mp3,Listen: /q/. Which word begins with /q/?
LEA-EY-ACT-0129-ITEM-02,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /a/. Which word begins with /a/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-02.mp3,Listen: /a/. Which word begins with /a/?
LEA-EY-ACT-0129-ITEM-03,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /l/. Which word begins with /l/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-03.mp3,Listen: /l/. Which word begins with /l/?
LEA-EY-ACT-0129-ITEM-04,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /r/. Which word begins with /r/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-04.mp3,Listen: /r/. Which word begins with /r/?
LEA-EY-ACT-0129-ITEM-05,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /s/. Which word begins with /s/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-05.mp3,Listen: /s/. Which word begins with /s/?
LEA-EY-ACT-0129-ITEM-06,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /p/. Which word begins with /p/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-06.mp3,Listen: /p/. Which word begins with /p/?
LEA-EY-ACT-0129-ITEM-07,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /t/. Which word begins with /t/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-07.mp3,Listen: /t/. Which word begins with /t/?
LEA-EY-ACT-0129-ITEM-08,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /d/. Which word begins with /d/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-08.mp3,Listen: /d/. Which word begins with /d/?
LEA-EY-ACT-0129-ITEM-09,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /r/. Which word begins with /r/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-09.mp3,Listen: /r/. Which word begins with /r/?
LEA-EY-ACT-0129-ITEM-10,LEA-EY-ACT-0129,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Tap the card that starts with the target sound. Listen: /e/. Which word begins with /e/?,content/audio/ssml/LEA-EY-ACT-0129-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0129-ITEM-10.mp3,Listen: /e/. Which word begins with /e/?
LEA-EY-ACT-0130-ITEM-01,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-01.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-02,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-02.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-03,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-03.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-04,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-04.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-05,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-05.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-06,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-06.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-07,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-07.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-08,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-08.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-09,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-09.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0130-ITEM-10,LEA-EY-ACT-0130,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Drag the cards to build the correct answer. Put the steps in order for: accuracy, rate and phrasing.",content/audio/ssml/LEA-EY-ACT-0130-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0130-ITEM-10.mp3,"Put the steps in order for: accuracy, rate and phrasing."
LEA-EY-ACT-0131-ITEM-01,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in listen: l-i-s-t. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-01.mp3,Blend the sounds in listen: l-i-s-t. What word do you hear?
LEA-EY-ACT-0131-ITEM-02,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in record: r-e-c-o. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-02.mp3,Blend the sounds in record: r-e-c-o. What word do you hear?
LEA-EY-ACT-0131-ITEM-03,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in sentence: s-e-n-t. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-03.mp3,Blend the sounds in sentence: s-e-n-t. What word do you hear?
LEA-EY-ACT-0131-ITEM-04,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in paragraph: p-a-r-a. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-04.mp3,Blend the sounds in paragraph: p-a-r-a. What word do you hear?
LEA-EY-ACT-0131-ITEM-05,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in topic: t-o-p-i. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-05.mp3,Blend the sounds in topic: t-o-p-i. What word do you hear?
LEA-EY-ACT-0131-ITEM-06,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in detail: d-e-t-a. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-06.mp3,Blend the sounds in detail: d-e-t-a. What word do you hear?
LEA-EY-ACT-0131-ITEM-07,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in reason: r-e-a-s. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-07.mp3,Blend the sounds in reason: r-e-a-s. What word do you hear?
LEA-EY-ACT-0131-ITEM-08,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in example: e-x-a-m. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-08.mp3,Blend the sounds in example: e-x-a-m. What word do you hear?
LEA-EY-ACT-0131-ITEM-09,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in compare: c-o-m-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-09.mp3,Blend the sounds in compare: c-o-m-p. What word do you hear?
LEA-EY-ACT-0131-ITEM-10,LEA-EY-ACT-0131,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in explain: e-x-p-l. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0131-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0131-ITEM-10.mp3,Blend the sounds in explain: e-x-p-l. What word do you hear?
LEA-EY-ACT-0132-ITEM-01,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The record are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-01.mp3,Find the correct sentence. The mistake sentence is: 'The record are clear.'
LEA-EY-ACT-0132-ITEM-02,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The sentence are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-02.mp3,Find the correct sentence. The mistake sentence is: 'The sentence are clear.'
LEA-EY-ACT-0132-ITEM-03,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The paragraph are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-03.mp3,Find the correct sentence. The mistake sentence is: 'The paragraph are clear.'
LEA-EY-ACT-0132-ITEM-04,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The topic are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-04.mp3,Find the correct sentence. The mistake sentence is: 'The topic are clear.'
LEA-EY-ACT-0132-ITEM-05,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The detail are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-05.mp3,Find the correct sentence. The mistake sentence is: 'The detail are clear.'
LEA-EY-ACT-0132-ITEM-06,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The reason are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-06.mp3,Find the correct sentence. The mistake sentence is: 'The reason are clear.'
LEA-EY-ACT-0132-ITEM-07,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The example are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-07.mp3,Find the correct sentence. The mistake sentence is: 'The example are clear.'
LEA-EY-ACT-0132-ITEM-08,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The compare are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-08.mp3,Find the correct sentence. The mistake sentence is: 'The compare are clear.'
LEA-EY-ACT-0132-ITEM-09,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The explain are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-09.mp3,Find the correct sentence. The mistake sentence is: 'The explain are clear.'
LEA-EY-ACT-0132-ITEM-10,LEA-EY-ACT-0132,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The describe are clear.',content/audio/ssml/LEA-EY-ACT-0132-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0132-ITEM-10.mp3,Find the correct sentence. The mistake sentence is: 'The describe are clear.'
LEA-EY-ACT-0133-ITEM-01,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in sentence: s-e-n-t. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-01.mp3,Blend the sounds in sentence: s-e-n-t. What word do you hear?
LEA-EY-ACT-0133-ITEM-02,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in paragraph: p-a-r-a. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-02.mp3,Blend the sounds in paragraph: p-a-r-a. What word do you hear?
LEA-EY-ACT-0133-ITEM-03,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in topic: t-o-p-i. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-03.mp3,Blend the sounds in topic: t-o-p-i. What word do you hear?
LEA-EY-ACT-0133-ITEM-04,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in detail: d-e-t-a. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-04.mp3,Blend the sounds in detail: d-e-t-a. What word do you hear?
LEA-EY-ACT-0133-ITEM-05,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in reason: r-e-a-s. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-05.mp3,Blend the sounds in reason: r-e-a-s. What word do you hear?
LEA-EY-ACT-0133-ITEM-06,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in example: e-x-a-m. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-06.mp3,Blend the sounds in example: e-x-a-m. What word do you hear?
LEA-EY-ACT-0133-ITEM-07,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in compare: c-o-m-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-07.mp3,Blend the sounds in compare: c-o-m-p. What word do you hear?
LEA-EY-ACT-0133-ITEM-08,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in explain: e-x-p-l. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-08.mp3,Blend the sounds in explain: e-x-p-l. What word do you hear?
LEA-EY-ACT-0133-ITEM-09,LEA-EY-ACT-0133,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in describe: d-e-s-c. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0133-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0133-ITEM-09.mp3,Blend the sounds in describe: d-e-s-c. What word do you hear?
